Year,State,Constituency,Name,Party,Votes,State-code,Constituency-code,Rank
2019,GUJARAT,ANAND,GIRISHBHAI DAS (ADVOCATE),BAHUJAN MUKTI PARTY,4003,S06,16,6
2019,GUJARAT,ANAND,RABARI HITESHKUMAR LALJIBHAI,INDEPENDENT,2975,S06,16,7
2019,GUJARAT,ANAND,RAVJIBHAI S PARMAR,AAP,2442,S06,16,8
2019,GUJARAT,ANAND,MAHIDA MAHENDRASINH SAHEBSINH,SP,1790,S06,16,9
2019,GUJARAT,ANAND,PATEL DILIPBHAI MANILAL,INDEPENDENT,1466,S06,16,10
2019,GUJARAT,ANAND,PATEL JAYESHBHAI ARVINDBHAI,INDEPENDENT,1459,S06,16,11
2019,GUJARAT,ANAND,PARMAR AMARSINH DAHYABHAI,INDEPENDENT,1265,S06,16,12
2019,GUJARAT,ANAND,HITENDRASINH MOHANSINH PARMAR,BHARATIYA NATIONAL JANTA DAL,1260,S06,16,13
2019,GUJARAT,ANAND,PATEL NAINESHKUMAR UMEDBHAI,INDEPENDENT,1063,S06,16,14
2019,GUJARAT,ANAND,PADHIYAR VIKRAMSINH (VAKIL),RSP,876,S06,16,15
2019,GUJARAT,ANAND,NONE OF THE ABOVE,NOTA,16872,S06,16,-1
2019,GUJARAT,KHEDA,CHAUHAN DEVUSINH JESINGBHAI (CHAUHAN DEVUSINH),BJP,568235,S06,17,1
2019,GUJARAT,KHEDA,DINSHA PATEL,INC,335334,S06,17,2
2019,GUJARAT,KHEDA,ROSHAN PRIYAVADAN SHAH,INDEPENDENT,7442,S06,17,3
2019,GUJARAT,KHEDA,PANDAV BHAILALBHAI KALUBHAI,BSP,5791,S06,17,4
2019,GUJARAT,KHEDA,BADHIWALA LABHUBHAI JIVRAJBHAI,AAP,3742,S06,17,5
2019,GUJARAT,KHEDA,RATANSINH UDESINH CHAUHAN,INDEPENDENT,3495,S06,17,6
2019,GUJARAT,KHEDA,MALEK SABIRHUSEN ISMAELBHAI,INDEPENDENT,2720,S06,17,7
2019,GUJARAT,KHEDA,CHAUHAN DEVUSING MOTISHING,INDEPENDENT,1860,S06,17,8
2019,GUJARAT,KHEDA,MALEK SADIK HUSHEN MAHAMMD HUSHEN,INDEPENDENT,1444,S06,17,9
2019,GUJARAT,KHEDA,ABDUL RAZAKKHAN PATHAN,APNA DESH PARTY,1024,S06,17,10
2019,GUJARAT,KHEDA,MALEK YAKUBMIYA NABIMIYA,INDEPENDENT,955,S06,17,11
2019,GUJARAT,KHEDA,RANVEER PRANAYRAJ GOVINDBHAI,BAHUJAN MUKTI PARTY,944,S06,17,12
2019,GUJARAT,KHEDA,KHRISTI ADWARD KHUSHALBHAI,INDEPENDENT,938,S06,17,13
2019,GUJARAT,KHEDA,PARIKH VIRAL HASMUKHBHAI,INDEPENDENT,846,S06,17,14
2019,GUJARAT,KHEDA,PATHAN AMANULLAKHA SITABKHA,INDEPENDENT,803,S06,17,15
2019,GUJARAT,KHEDA,NONE OF THE ABOVE,NOTA,20333,S06,17,-1
2019,GUJARAT,PANCHMAHAL,CHAUHAN PRABHATSINH PRATAPSINH,BJP,508274,S06,18,1
2019,GUJARAT,PANCHMAHAL,RAMSINH PARMAR,INC,337678,S06,18,2
2019,GUJARAT,PANCHMAHAL,GIRI RAMCHANDRA VAIJNATH,BSP,15956,S06,18,3
2019,GUJARAT,PANCHMAHAL,VANKAR MANILAL BHANABHAI,INDEPENDENT,11375,S06,18,4
2019,GUJARAT,PANCHMAHAL,MANSURI MUKHATYAR MOHAMMAD (PANTER M. LALA),INDEPENDENT,10857,S06,18,5
2019,GUJARAT,PANCHMAHAL,PIYUSHKUMAR DILIPBHAI PARMAR,AAP,6935,S06,18,6
2019,GUJARAT,PANCHMAHAL,PATEL PANKAJBHAI RAVJIBHAI,INDEPENDENT,5426,S06,18,7
2019,GUJARAT,PANCHMAHAL,CHAVADA HARISHCHANDRASINH PRABHATSINH,INDEPENDENT,3751,S06,18,8
2019,GUJARAT,PANCHMAHAL,S. N. CHAVADA (CHAVADA VAKIL),INDEPENDENT,2401,S06,18,9
2019,GUJARAT,PANCHMAHAL,SHAIKH KALIM ABDULLATIF,SP,1993,S06,18,10
2019,GUJARAT,PANCHMAHAL,GORA SHOEB MOHMADHANIF,INDEPENDENT,1497,S06,18,11
2019,GUJARAT,PANCHMAHAL,SHAIKH MAJITMIYA JIVAMIYA,JANATA DAL  (UNITED),1337,S06,18,12
2019,GUJARAT,PANCHMAHAL,NONE OF THE ABOVE,NOTA,25981,S06,18,-1
2019,GUJARAT,DAHOD,JASVANTSINH SUMANBHAI BHABHOR,BJP,511111,S06,19,1
2019,GUJARAT,DAHOD,TAVIYAD DR. PRABHABEN KISHORSINH,INC,280757,S06,19,2
2019,GUJARAT,DAHOD,KATARA SINGAJIBHAI JALJIBHAI,COMMUNIST PARTY OF INDIA  (MARXIST),28958,S06,19,3
2019,GUJARAT,DAHOD,BHURA NAVALABHAI MANABHAI,INDEPENDENT,11244,S06,19,4
2019,GUJARAT,DAHOD,BAMANIYA JYOTISHKUMAR BAPUBHAI,BSP,11233,S06,19,5
2019,GUJARAT,DAHOD,KUMARI INDUBEN NATHUBHAI SANGADA,INDEPENDENT,6838,S06,19,6
2019,GUJARAT,DAHOD,MEDA JAGDISHBHAI MANILAL,BHARATIYA NATIONAL JANTA DAL,5078,S06,19,7
2019,GUJARAT,DAHOD,K.C.MUNIA ADVOCATE,AAP,4849,S06,19,8
2019,GUJARAT,DAHOD,BHABHOR MAVJIBHAI TITUBHAI,SP,4167,S06,19,9
2019,GUJARAT,DAHOD,RAMSINGBHAI NANJIBHAI KALARA,JANATA DAL  (UNITED),3841,S06,19,10
2019,GUJARAT,DAHOD,NONE OF THE ABOVE,NOTA,32305,S06,19,-1
2019,GUJARAT,VADODARA,NARENDRA MODI,BJP,845464,S06,20,1
2019,GUJARAT,VADODARA,MISTRI MADHUSUDAN DEVRAM,INC,275336,S06,20,2
2019,GUJARAT,VADODARA,SUNIL DIGAMBAR KULKARNI,AAP,10101,S06,20,3
2019,GUJARAT,VADODARA,ROHIT MADHUSUDAN MOHANBHAI,BSP,5782,S06,20,4
2019,GUJARAT,VADODARA,TAPAN DASGUPTA,SUCI(C),2249,S06,20,5
2019,GUJARAT,VADODARA,PATHAN SAHEBKHAN ASIFKHAN,SP,2101,S06,20,6
2019,GUJARAT,VADODARA,JADAV AMBALAL KANABHAI,JANATA DAL  (UNITED),1382,S06,20,7
2019,GUJARAT,VADODARA,PATHAN MAHEMUDKHAN RAZAKKHAN,APNA DESH PARTY,1109,S06,20,8
2019,GUJARAT,VADODARA,NONE OF THE ABOVE,NOTA,18053,S06,20,-1
2019,GUJARAT,CHHOTA UDAIPUR,RAMSINH RATHWA,BJP,607916,S06,21,1
2019,GUJARAT,CHHOTA UDAIPUR,NARANBHAI JEMALABHAI RATHVA,INC,428187,S06,21,2
2019,GUJARAT,CHHOTA UDAIPUR,PROF. ARJUNBHAI VERSINGBHAI RATHVA,AAP,23116,S06,21,3
2019,GUJARAT,CHHOTA UDAIPUR,VASAVA PRAFULBHAI DEVJIBHAI,JANATA DAL  (UNITED),12508,S06,21,4
2019,GUJARAT,CHHOTA UDAIPUR,NONE OF THE ABOVE,NOTA,28815,S06,21,-1
2019,GUJARAT,BHARUCH,VASAVA MANSUKHBHAI DHANJIBHAI,BJP,548902,S06,22,1
2019,GUJARAT,BHARUCH,PATEL JAYESHBHAI AMBALALBHAI (JAYESH KAKA),INC,395629,S06,22,2
2019,GUJARAT,BHARUCH,ANILKUMAR CHHITUBHAI BHAGAT,JANATA DAL  (UNITED),49289,S06,22,3
2019,GUJARAT,BHARUCH,SINDHI MAYYUDEEN UMARBHAI,INDEPENDENT,9862,S06,22,4
2019,GUJARAT,BHARUCH,SUKHRAMSINGH,BSP,7275,S06,22,5
2019,GUJARAT,BHARUCH,SHAILESHKUMAR MAGANBHAI PARMAR,INDEPENDENT,5125,S06,22,6
2019,GUJARAT,BHARUCH,JAYENDRASINH RANA,AAP,4818,S06,22,7
2019,GUJARAT,BHARUCH,VIRSANGBHAI PARBATBHAI GOHIL,INDEPENDENT,3353,S06,22,8
2019,GUJARAT,BHARUCH,BHURA SHABBIRBHAI VALIBHAI,INDEPENDENT,2694,S06,22,9
2019,GUJARAT,BHARUCH,NITIN ISHWARLAL VAKIL (ADVOCATE),INDEPENDENT,2661,S06,22,10
2019,GUJARAT,BHARUCH,RAFIKBHAI SULEMAN SAPA,INDEPENDENT,2644,S06,22,11
2019,GUJARAT,BHARUCH,ANANDKUMAR SARVARSINH VASAVA,INDEPENDENT,1855,S06,22,12
2019,GUJARAT,BHARUCH,SAIYAD MOHSIN BAPU NANUMIYAWALA,BAHUJAN MUKTI PARTY,1406,S06,22,13
2019,GUJARAT,BHARUCH,SAYYED ASIF ZAFAR ALI,APNA DESH PARTY,1083,S06,22,14
2019,GUJARAT,BHARUCH,NONE OF THE ABOVE,NOTA,23615,S06,22,-1
2019,GUJARAT,BARDOLI,VASAVA PARBHUBHAI NAGARBHAI,BJP,622769,S06,23,1
2019,GUJARAT,BARDOLI,CHAUDHARI TUSHARBHAI AMARSINHBHAI,INC,498885,S06,23,2
2019,GUJARAT,BARDOLI,CHAUDHARI REVABEN SHANKARBHAI,CPI,13270,S06,23,3
2019,GUJARAT,BARDOLI,GAMIT MOVALIYABHAI NOPARIYABHAI,BSP,11625,S06,23,4
2019,GUJARAT,BARDOLI,CHAUDHARI CHANDUBHAI MACHALABHAI,AAP,10842,S06,23,5
2019,GUJARAT,BARDOLI,RATHOD RAMESHBHAI BHIKHABHAI,INDEPENDENT,8607,S06,23,6
2019,GUJARAT,BARDOLI,JAGATSINH LALJIBHAI VASAVA,JANATA DAL  (UNITED),7321,S06,23,7
2019,GUJARAT,BARDOLI,GAMIT SURENDRABHAI SIMABHAI,INDEPENDENT,5351,S06,23,8
2019,GUJARAT,BARDOLI,BHAILALBHAI CHHANABHAI RATHOD,AADIVASI SENA PARTY,5334,S06,23,9
2019,GUJARAT,BARDOLI,CHAUDHARI RENIYABHAI SHANKARBHAI,HINDUSTHAN NIRMAN DAL,2184,S06,23,10
2019,GUJARAT,BARDOLI,NONE OF THE ABOVE,NOTA,19991,S06,23,-1
2019,GUJARAT,SURAT,DARSHANA VIKRAM JARDOSH,BJP,718412,S06,24,1
2019,GUJARAT,SURAT,DESAI NAISHADHBHAI BHUPATBHAI,INC,185222,S06,24,2
2019,GUJARAT,SURAT,MOHANBHAI B. PATEL,AAP,18877,S06,24,3
2019,GUJARAT,SURAT,OMPRAKASH SHRIVASTAV,BSP,6346,S06,24,4
2019,GUJARAT,SURAT,MUKESHBHAI LAVJIBHAI AMBALIYA,INDEPENDENT,2695,S06,24,5
2019,GUJARAT,SURAT,KIRITBHAI HARJIBHAI VASANI,YUVA SARKAR,2640,S06,24,6
2019,GUJARAT,SURAT,MAVJIBHAI LAXMANBHAI SANDIS,INDEPENDENT,1607,S06,24,7
2019,GUJARAT,SURAT,VASAVA KISHORBHAI CHHOTUBHAI,JANATA DAL  (UNITED),1187,S06,24,8
2019,GUJARAT,SURAT,NONE OF THE ABOVE,NOTA,10936,S06,24,-1
2019,GUJARAT,NAVSARI,C. R. PATIL,BJP,820831,S06,25,1
2019,GUJARAT,NAVSARI,MAKSUD MIRZA,INC,262715,S06,25,2
2019,GUJARAT,NAVSARI,MEHUL PATEL,AAP,14299,S06,25,3
2019,GUJARAT,NAVSARI,CHAUHAN KESAVBHAI MALABHAI (MASTER),BSP,11240,S06,25,4
2019,GUJARAT,NAVSARI,LATABEN ASHOKKUMAR DWIVEDI,INDEPENDENT,7560,S06,25,5
2019,GUJARAT,NAVSARI,SAIYED MEHMUD AHMED,INDEPENDENT,6069,S06,25,6
2019,GUJARAT,NAVSARI,ROHIT GANDHI,INDEPENDENT,4267,S06,25,7
2019,GUJARAT,NAVSARI,ASLAM MISTRY,BHARATIYA BAHUJAN CONGRESS,3853,S06,25,8
2019,GUJARAT,NAVSARI,HASAN SHAIKH,INDEPENDENT,3510,S06,25,9
2019,GUJARAT,NAVSARI,RAVSHAHEB BHIMRAV PATIL (BANDHU),INDEPENDENT,2888,S06,25,10
2019,GUJARAT,NAVSARI,VIMAL PATEL (ENDHAL),INDEPENDENT,2739,S06,25,11
2019,GUJARAT,NAVSARI,PERCY MUNSHI,INDEPENDENT,2235,S06,25,12
2019,GUJARAT,NAVSARI,WARDE RAJUBHAI BHIMRAO,BAHUJAN MUKTI PARTY,2156,S06,25,13
2019,GUJARAT,NAVSARI,RAMJAN MANSURI(JOURNALIST),INDEPENDENT,1787,S06,25,14
2019,GUJARAT,NAVSARI,PATEL BHUPENDRAKUMAR DHIRUBHAI,JANATA DAL  (UNITED),1264,S06,25,15
2019,GUJARAT,NAVSARI,SONAL KELLOGG,VOTERS PARTY,1089,S06,25,16
2019,GUJARAT,NAVSARI,KESHAVJI L. SARADVA,INDEPENDENT,1059,S06,25,17
2019,GUJARAT,NAVSARI,ARUN S. PATHAK(JOURNALIST),INDEPENDENT,1030,S06,25,18
2019,GUJARAT,NAVSARI,PYARELAL BHARTI,HINDUSTHAN NIRMAN DAL,834,S06,25,19
2019,GUJARAT,NAVSARI,NONE OF THE ABOVE,NOTA,9322,S06,25,-1
2019,GUJARAT,VALSAD,DR. K.C.PATEL,BJP,617772,S06,26,1
2019,GUJARAT,VALSAD,KISHANBHAI  VESTABHAI PATEL,INC,409768,S06,26,2
2019,GUJARAT,VALSAD,THAKRIYA RATILAL VAJIRBHAI,BSP,14202,S06,26,3
2019,GUJARAT,VALSAD,PATEL BUDHABHAI RANCHHODBHAI,INDEPENDENT,12757,S06,26,4
2019,GUJARAT,VALSAD,GAURANGBHAI RAMESHBHAI PATEL,HJP,11372,S06,26,5
2019,GUJARAT,VALSAD,VADIA LAXMANBHAI CHHAGANBHAI,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)  (LIBERATION),9702,S06,26,6
2019,GUJARAT,VALSAD,PATEL GOVINDBHAI RANCHHODBHAI,AAP,8047,S06,26,7
2019,GUJARAT,VALSAD,DR.PANKAJKUMAR PARBHUBHAI PATEL,AADIVASI SENA PARTY,6028,S06,26,8
2019,GUJARAT,VALSAD,PATEL SHAILESHBHAI GANDABHAI,JANATA DAL  (UNITED),2982,S06,26,9
2019,GUJARAT,VALSAD,TALAVIYA BABUBHAI CHHAGANBHAI,BAHUJAN MUKTI PARTY,2967,S06,26,10
2019,GUJARAT,VALSAD,NONE OF THE ABOVE,NOTA,26606,S06,26,-1
2019,HARYANA,AMBALA,RATTAN LAL KATARIA,BJP,612121,S07,1,1
2019,HARYANA,AMBALA,RAJ KUMAR BALMIKI,INC,272047,S07,1,2
2019,HARYANA,AMBALA,DR. KUSUM SHERWAL,INLD,129571,S07,1,3
2019,HARYANA,AMBALA,DR. KAPOOR SINGH,BSP,102627,S07,1,4
2019,HARYANA,AMBALA,SURINDER PAL SINGH,AAP,63626,S07,1,5
2019,HARYANA,AMBALA,ARUN KUMAR,CPI,11123,S07,1,6
2019,HARYANA,AMBALA,BHUPINDER KUMAR,INDEPENDENT,3765,S07,1,7
2019,HARYANA,AMBALA,RAJENDER KUMAR BHATAULI,BHARTIYA SHAKTI CHETNA PARTY,3432,S07,1,8
2019,HARYANA,AMBALA,BHURA RAM,INDEPENDENT,3388,S07,1,9
2019,HARYANA,AMBALA,PHOOL CHAND RATTUWALA,INDEPENDENT,3095,S07,1,10
2019,HARYANA,AMBALA,RAMESH CHAND,INDEPENDENT,2715,S07,1,11
2019,HARYANA,AMBALA,ISHWAR SINGH,INDEPENDENT,1446,S07,1,12
2019,HARYANA,AMBALA,RAM JAWARI,RASHTRIYA KARMYOG PARTY,1290,S07,1,13
2019,HARYANA,AMBALA,GURNAM SINGH,INDEPENDENT,933,S07,1,14
2019,HARYANA,AMBALA,NONE OF THE ABOVE,NOTA,7816,S07,1,-1
2019,HARYANA,KURUKSHETRA,RAJ KUMAR SAINI,BJP,418112,S07,2,1
2019,HARYANA,KURUKSHETRA,BALBIR SINGH SAINI,INLD,288376,S07,2,2
2019,HARYANA,KURUKSHETRA,NAVEEN JINDAL,INC,287722,S07,2,3
2019,HARYANA,KURUKSHETRA,CHATTAR SINGH,BSP,68926,S07,2,4
2019,HARYANA,KURUKSHETRA,BALWINDER KAUR,AAP,32554,S07,2,5
2019,HARYANA,KURUKSHETRA,RAJ KUMAR SAINI,INDEPENDENT,6061,S07,2,6
2019,HARYANA,KURUKSHETRA,JASVINDER JASHT BHUKHRI,INDEPENDENT,3887,S07,2,7
2019,HARYANA,KURUKSHETRA,ASHWANI MALHOTRA,AITMC,3251,S07,2,8
2019,HARYANA,KURUKSHETRA,CHUNI MANOJ KUMAR,INDEPENDENT,2770,S07,2,9
2019,HARYANA,KURUKSHETRA,RANBIR SINGH SHARMA,INDEPENDENT,2765,S07,2,10
2019,HARYANA,KURUKSHETRA,RAMESHWAR KUMAR SAINI,BHARTIYA SHAKTI CHETNA PARTY,2344,S07,2,11
2019,HARYANA,KURUKSHETRA,VISHNU BHAGWAN AGGARWAL,INDEPENDENT,2083,S07,2,12
2019,HARYANA,KURUKSHETRA,DAVINDER KUMAR,INDEPENDENT,2041,S07,2,13
2019,HARYANA,KURUKSHETRA,MASTER DHARAMPAL DHIMAN BRAHAMAN,INDEPENDENT,1994,S07,2,14
2019,HARYANA,KURUKSHETRA,KULDEEP SINGH MALLHI,RPI,1665,S07,2,15
2019,HARYANA,KURUKSHETRA,RAM KISHAN,LOK PARIVARTAN PARTY(DC),1635,S07,2,16
2019,HARYANA,KURUKSHETRA,ANIL KUMAR,INDEPENDENT,1593,S07,2,17
2019,HARYANA,KURUKSHETRA,KANTA ALLARIA,INDIAN BAHUJAN SANDESH PARTY (KANSHIRAM),1534,S07,2,18
2019,HARYANA,KURUKSHETRA,ONKAR SINGH,NATIONAL JANHIT CONGRESS (AB),1483,S07,2,19
2019,HARYANA,KURUKSHETRA,GURMEET SINGH,LD,1092,S07,2,20
2019,HARYANA,KURUKSHETRA,KIRAN PAL,BHARATIYA INQALAB PARTY,762,S07,2,21
2019,HARYANA,KURUKSHETRA,CA. SATISH SINGAL,INDEPENDENT,760,S07,2,22
2019,HARYANA,KURUKSHETRA,NONE OF THE ABOVE,NOTA,2482,S07,2,-1
2019,HARYANA,SIRSA,CHARANJEET SINGH RORI,INLD,506370,S07,3,1
2019,HARYANA,SIRSA,ASHOK TANWAR,INC,390634,S07,3,2
2019,HARYANA,SIRSA,DR. SUSHIL INDORA,HARYANA JANHIT CONGRESS (BL),241067,S07,3,3
2019,HARYANA,SIRSA,POONAM CHAND RATTI,AAP,66844,S07,3,4
2019,HARYANA,SIRSA,MANGERAM,BSP,20750,S07,3,5
2019,HARYANA,SIRSA,COMRADE RAM KUMAR,COMMUNIST PARTY OF INDIA  (MARXIST),11194,S07,3,6
2019,HARYANA,SIRSA,RANVIR KHOBRA,INDEPENDENT,7308,S07,3,7
2019,HARYANA,SIRSA,RAJBIR PALNA,INDEPENDENT,5636,S07,3,8
2019,HARYANA,SIRSA,RAJ KUMAR NAGAR,SP,4208,S07,3,9
2019,HARYANA,SIRSA,MEWA SINGH,INDEPENDENT,4136,S07,3,10
2019,HARYANA,SIRSA,SURENDER KUMAR (URF) MENPAL PHOOLA,INDEPENDENT,3432,S07,3,11
2019,HARYANA,SIRSA,HANSRAJ HANSA,JAN MORCHA,2901,S07,3,12
2019,HARYANA,SIRSA,SANJIV BHOJRAJ,VIP,2350,S07,3,13
2019,HARYANA,SIRSA,BALWANT SINGH,BHARATIYA SANT MAT PARTY,2201,S07,3,14
2019,HARYANA,SIRSA,JAGDISH,INDEPENDENT,2145,S07,3,15
2019,HARYANA,SIRSA,JAIPAL BHATTI,INDEPENDENT,1365,S07,3,16
2019,HARYANA,SIRSA,MANJEET SINGH,INDEPENDENT,1334,S07,3,17
2019,HARYANA,SIRSA,FAKIR CHAND,INDEPENDENT,1197,S07,3,18
2019,HARYANA,SIRSA,NONE OF THE ABOVE,NOTA,4033,S07,3,-1
2019,HARYANA,HISAR,DUSHYANT CHAUTALA,INLD,494478,S07,4,1
2019,HARYANA,HISAR,KULDEEP BISHNOI,HARYANA JANHIT CONGRESS (BL),462631,S07,4,2
2019,HARYANA,HISAR,SAMPAT SINGH,INC,102509,S07,4,3
2019,HARYANA,HISAR,MANGE RAM,BSP,30446,S07,4,4
2019,HARYANA,HISAR,DR. YUDHBIR SINGH KHYALIA,AAP,28490,S07,4,5
2019,HARYANA,HISAR,PHUL SINGH,COMMUNIST PARTY OF INDIA  (MARXIST),6533,S07,4,6
2019,HARYANA,HISAR,KULDEEP S/O NARAIN SINGH,INDEPENDENT,5251,S07,4,7
2019,HARYANA,HISAR,KULDEEP S/O PARDUMN,INDEPENDENT,2587,S07,4,8
2019,HARYANA,HISAR,KULDEEP S/O KARAN SINGH,INDEPENDENT,1886,S07,4,9
2019,HARYANA,HISAR,VIJAY KUMAR SHARMA,INDEPENDENT,1788,S07,4,10
2019,HARYANA,HISAR,DR. RAJESH MAHENDIA,INDEPENDENT,1723,S07,4,11
2019,HARYANA,HISAR,OM PARKASH,BHARATIYA SANT MAT PARTY,1471,S07,4,12
2019,HARYANA,HISAR,KULDEEP S/O ISHWAR SINGH,INDEPENDENT,1242,S07,4,13
2019,HARYANA,HISAR,MAMTA RANI,"RASHTRAWADI PARIVARTAN PARTY (L.B,)",1195,S07,4,14
2019,HARYANA,HISAR,KARTAR SINGH,INDEPENDENT,1143,S07,4,15
2019,HARYANA,HISAR,VISHNU KUMAR,INDEPENDENT,1048,S07,4,16
2019,HARYANA,HISAR,KULDEEP S/O MADAN LAL,INDEPENDENT,959,S07,4,17
2019,HARYANA,HISAR,KULDEEP SINGH S/O SHISHPAL,BAHUJAN MUKTI PARTY,705,S07,4,18
2019,HARYANA,HISAR,SUSHIL KAUSHIK,INDEPENDENT,700,S07,4,19
2019,HARYANA,HISAR,VIKAS,INDEPENDENT,684,S07,4,20
2019,HARYANA,HISAR,RAJ SINGH,INDEPENDENT,600,S07,4,21
2019,HARYANA,HISAR,NARESH BATRA,INDEPENDENT,587,S07,4,22
2019,HARYANA,HISAR,RAM PHAL,INDEPENDENT,463,S07,4,23
2019,HARYANA,HISAR,SHIV KUMAR,INDEPENDENT,447,S07,4,24
2019,HARYANA,HISAR,NARENDER,INDEPENDENT,408,S07,4,25
2019,HARYANA,HISAR,KULDEEP S/O SAJJAN,INDEPENDENT,395,S07,4,26
2019,HARYANA,HISAR,NARINDER KUMAR,INDEPENDENT,388,S07,4,27
2019,HARYANA,HISAR,SHRAVAN KUMAR ASIJA,INDEPENDENT,371,S07,4,28
2019,HARYANA,HISAR,SATBIR,INDEPENDENT,363,S07,4,29
2019,HARYANA,HISAR,UMED SINGH,INDEPENDENT,342,S07,4,30
2019,HARYANA,HISAR,ARUN KUMAR,INDEPENDENT,307,S07,4,31
2019,HARYANA,HISAR,ATAM PARKASH,INDEPENDENT,300,S07,4,32
2019,HARYANA,HISAR,SUSHIL NIDHI,INDEPENDENT,273,S07,4,33
2019,HARYANA,HISAR,RAJ KUMAR,INDEPENDENT,255,S07,4,34
2019,HARYANA,HISAR,HANSRAJ,INDEPENDENT,245,S07,4,35
2019,HARYANA,HISAR,BALWAN SINGH,INDEPENDENT,213,S07,4,36
2019,HARYANA,HISAR,BALJEET,INDEPENDENT,208,S07,4,37
2019,HARYANA,HISAR,YUDHVIR,INDEPENDENT,197,S07,4,38
2019,HARYANA,HISAR,RAKESH KUMAR (RINKU BHAI),INDEPENDENT,176,S07,4,39
2019,HARYANA,HISAR,SUNDER,INDEPENDENT,134,S07,4,40
2019,HARYANA,HISAR,SITA RAM,INDEPENDENT,128,S07,4,41
2019,HARYANA,HISAR,NONE OF THE ABOVE,NOTA,1645,S07,4,-1
2019,HARYANA,KARNAL,ASHWINI KUMAR,BJP,594817,S07,5,1
2019,HARYANA,KARNAL,ARVIND KUMAR SHARMA,INC,234670,S07,5,2
2019,HARYANA,KARNAL,JASWINDER SINGH SANDHU,INLD,187902,S07,5,3
2019,HARYANA,KARNAL,MARATHA VIRENDER VERMA,BSP,102628,S07,5,4
2019,HARYANA,KARNAL,PARAMJIT SINGH,AAP,32060,S07,5,5
2019,HARYANA,KARNAL,MAM CHAND,CPI,10945,S07,5,6
2019,HARYANA,KARNAL,JAGDISH,INDEPENDENT,3442,S07,5,7
2019,HARYANA,KARNAL,JAGBIR SINGH RANA,INDEPENDENT,2775,S07,5,8
2019,HARYANA,KARNAL,MAHMOOD HASSAN,INDEPENDENT,2723,S07,5,9
2019,HARYANA,KARNAL,PALE RAM KASHYAP,RASHTRIYA JANSHAKTI PARTY(EKLAVYA),2654,S07,5,10
2019,HARYANA,KARNAL,RAJESH KUMAR,INDEPENDENT,1937,S07,5,11
2019,HARYANA,KARNAL,KISMAT SHARMA,INDEPENDENT,1757,S07,5,12
2019,HARYANA,KARNAL,SHASHI SAINI,INDEPENDENT,1544,S07,5,13
2019,HARYANA,KARNAL,SAVITRI,INDEPENDENT,1468,S07,5,14
2019,HARYANA,KARNAL,ASHISH,AIFB,1314,S07,5,15
2019,HARYANA,KARNAL,MAHINDER PAL,INDEPENDENT,1276,S07,5,16
2019,HARYANA,KARNAL,ARVIND TIWARI,INDEPENDENT,1260,S07,5,17
2019,HARYANA,KARNAL,DULI CHAND,LOK PARIVARTAN PARTY(DC),1144,S07,5,18
2019,HARYANA,KARNAL,RAMPHAL SHARMA,INDEPENDENT,940,S07,5,19
2019,HARYANA,KARNAL,KHATAB SINGH MOR,BHARTIYA SHAKTI CHETNA PARTY,885,S07,5,20
2019,HARYANA,KARNAL,PURAN SINGH PANWAR,RVNP,865,S07,5,21
2019,HARYANA,KARNAL,DAVINDER SHARMA,RASHTRIYA KARMYOG PARTY,806,S07,5,22
2019,HARYANA,KARNAL,DEVENDER JAGLAN,RPI(A),759,S07,5,23
2019,HARYANA,KARNAL,NONE OF THE ABOVE,NOTA,2929,S07,5,-1
2019,HARYANA,SONIPAT,RAMESH CHANDER,BJP,347203,S07,6,1
2019,HARYANA,SONIPAT,JAGBIR SINGH MALIK,INC,269789,S07,6,2
2019,HARYANA,SONIPAT,PADAM SINGH,INLD,264404,S07,6,3
2019,HARYANA,SONIPAT,JAI SINGH,AAP,48597,S07,6,4
2019,HARYANA,SONIPAT,SUMAN SINGH,BSP,24103,S07,6,5
2019,HARYANA,SONIPAT,SUKHBIR SINGH,INDEPENDENT,5533,S07,6,6
2019,HARYANA,SONIPAT,RAMESH,INDEPENDENT,4405,S07,6,7
2019,HARYANA,SONIPAT,SANJAY,INDEPENDENT,3950,S07,6,8
2019,HARYANA,SONIPAT,BHUPESHWAR DAYAL,INDEPENDENT,2525,S07,6,9
2019,HARYANA,SONIPAT,MANOJ KUMAR,INDEPENDENT,2417,S07,6,10
2019,HARYANA,SONIPAT,HARI PARKASH COMRADE,SUCI(C),1757,S07,6,11
2019,HARYANA,SONIPAT,PADAM SINGH,INDEPENDENT,1375,S07,6,12
2019,HARYANA,SONIPAT,BIJENDER KUMAR,INDEPENDENT,965,S07,6,13
2019,HARYANA,SONIPAT,SANT DHARAMVIR CHOTIWALA,INDEPENDENT,943,S07,6,14
2019,HARYANA,SONIPAT,GULAB SINGH,PRC,916,S07,6,15
2019,HARYANA,SONIPAT,SITENDER SINGH,INDEPENDENT,899,S07,6,16
2019,HARYANA,SONIPAT,DALBIR SINGH CHAHAL,RVNP,671,S07,6,17
2019,HARYANA,SONIPAT,JASWANT,INDEPENDENT,656,S07,6,18
2019,HARYANA,SONIPAT,SATYA NARAYAN,INDEPENDENT,550,S07,6,19
2019,HARYANA,SONIPAT,ASHOK KUMAR VASHISHTH,RPI(A),492,S07,6,20
