Year,State,Constituency,Name,Party,Votes,State-code,Constituency-code,Rank
2019,MAHARASHTRA,BHANDARA - GONDIYA,SUMIT VIJAY PANDE,IND,3031,S13,11,7
2019,MAHARASHTRA,BHANDARA - GONDIYA,ADV. JAISWAL VIRENDRAKUMAR KASTURCHAND,IND,2699,S13,11,8
2019,MAHARASHTRA,BHANDARA - GONDIYA,DEVIDAS SANTUJI LANJEWAR,IND,1549,S13,11,9
2019,MAHARASHTRA,BHANDARA - GONDIYA,DR. SUNIL SAMPAT CHAWALE,IND,1507,S13,11,10
2019,MAHARASHTRA,BHANDARA - GONDIYA,B. D. BORKAR,PEOPLES PARTY OF INDIA (DEMOCRATIC),1468,S13,11,11
2019,MAHARASHTRA,BHANDARA - GONDIYA,GAJBHIYE PRAMOD HIRAMAN,IND,980,S13,11,12
2019,MAHARASHTRA,BHANDARA - GONDIYA,MARASKOLHE BHOJRAJ ISULAL,BHARTIYA SHAKTI CHETNA PARTY,905,S13,11,13
2019,MAHARASHTRA,BHANDARA - GONDIYA,KALCHURI NILESH PARANSINGH,IND,547,S13,11,14
2019,MAHARASHTRA,BHANDARA - GONDIYA,NOTA,NOTA,10524,S13,11,-1
2019,MAHARASHTRA,GADCHIROLI-CHIMUR,ASHOK MAHADEORAO NETE,BJP,519968,S13,12,1
2019,MAHARASHTRA,GADCHIROLI-CHIMUR,DR. NAMDEO DALLUJI USENDI,INC,442442,S13,12,2
2019,MAHARASHTRA,GADCHIROLI-CHIMUR,DR. RAMESHKUMAR BABURAOJI GAJBE,VANCHIT BAHUJAN AAGHADI,111468,S13,12,3
2019,MAHARASHTRA,GADCHIROLI-CHIMUR,HARICHANDRA NAGOJI MANGAM,BSP,28104,S13,12,4
2019,MAHARASHTRA,GADCHIROLI-CHIMUR,DEORAO MONBA NANNAWARE,AMBEDKARITE PARTY OF INDIA,16117,S13,12,5
2019,MAHARASHTRA,GADCHIROLI-CHIMUR,NOTA,NOTA,24599,S13,12,-1
2019,MAHARASHTRA,CHANDRAPUR,BALUBHAU ALIAS SURESH NARAYAN DHANORKAR,INC,559507,S13,13,1
2019,MAHARASHTRA,CHANDRAPUR,AHIR HANSRAJ GANGARAM,BJP,514744,S13,13,2
2019,MAHARASHTRA,CHANDRAPUR,ADV. RAJENDRA SHRIRAMJI MAHADOLE,VANCHIT BAHUJAN AAGHADI,112079,S13,13,3
2019,MAHARASHTRA,CHANDRAPUR,SUSHIL SEGOJI WASNIK,BSP,11810,S13,13,4
2019,MAHARASHTRA,CHANDRAPUR,NAMDO KESHAO KINAKE,IND,5639,S13,13,5
2019,MAHARASHTRA,CHANDRAPUR,NITESH ANANDRAO DONGRE,AMBEDKARITE PARTY OF INDIA,4701,S13,13,6
2019,MAHARASHTRA,CHANDRAPUR,RAJENDRA KRISHNARAO HAJARE,IND,4505,S13,13,7
2019,MAHARASHTRA,CHANDRAPUR,MADAVI DASHRATH PANDURANG,BAHUJAN REPUBLICAN  SOCIALIST PARTY,3103,S13,13,8
2019,MAHARASHTRA,CHANDRAPUR,SHEDMAKE NAMDEO MANIKRAO,GGP,3071,S13,13,9
2019,MAHARASHTRA,CHANDRAPUR,DR. GAUTAM GANPAT NAGRALE,BAHUJAN MUKTI PARTY,2450,S13,13,10
2019,MAHARASHTRA,CHANDRAPUR,MILIND PRALHAD DAHIWALE,IND,2426,S13,13,11
2019,MAHARASHTRA,CHANDRAPUR,MADHUKAR VITTHAL NISTANE,"PROUTIST BLOC, INDIA",1589,S13,13,12
2019,MAHARASHTRA,CHANDRAPUR,ARVIND NANAJI RAUT,IND,1473,S13,13,13
2019,MAHARASHTRA,CHANDRAPUR,NOTA,NOTA,11377,S13,13,-1
2019,MAHARASHTRA,YAVATMAL-WASHIM,BHAVANA PUNDLIKRAO GAWALI,SHS,542098,S13,14,1
2019,MAHARASHTRA,YAVATMAL-WASHIM,THAKRE MANIKRAO GOVINDRAO,INC,424159,S13,14,2
2019,MAHARASHTRA,YAVATMAL-WASHIM,PRAVIN GOVIND PAWAR,VANCHIT BAHUJAN AAGHADI,94228,S13,14,3
2019,MAHARASHTRA,YAVATMAL-WASHIM,PARASHRAM BHAOSING ADE,IND,24499,S13,14,4
2019,MAHARASHTRA,YAVATMAL-WASHIM,VAISHALI SUDHAKAR YEDE,PRAHAR JANSHAKTI PARTY,20620,S13,14,5
2019,MAHARASHTRA,YAVATMAL-WASHIM,ANIL JAYRAM RATHOD,IND,14686,S13,14,6
2019,MAHARASHTRA,YAVATMAL-WASHIM,ARUN SAKHARAM KINWATKAR,BSP,9587,S13,14,7
2019,MAHARASHTRA,YAVATMAL-WASHIM,UTTAM BHAGAJI,PRABUDDHA REPUBLICAN PARTY,6021,S13,14,8
2019,MAHARASHTRA,YAVATMAL-WASHIM,PAWAR RAMESH GORSING,IND,3637,S13,14,9
2019,MAHARASHTRA,YAVATMAL-WASHIM,RAMRAO SAWAI PAWAR,IND,3182,S13,14,10
2019,MAHARASHTRA,YAVATMAL-WASHIM,RAVI SAMPATRAO JADHAO,BAHUJAN MUKTI PARTY,3006,S13,14,11
2019,MAHARASHTRA,YAVATMAL-WASHIM,SHAIKH JAVED SHAIKH MUSHTAQ,IND,2730,S13,14,12
2019,MAHARASHTRA,YAVATMAL-WASHIM,RAJESH BHAURAOJI RAUT,GGP,2707,S13,14,13
2019,MAHARASHTRA,YAVATMAL-WASHIM,PREMASAI MAHARAJ,IND,2662,S13,14,14
2019,MAHARASHTRA,YAVATMAL-WASHIM,DR. RAJIV AGRAWAL,IND,2451,S13,14,15
2019,MAHARASHTRA,YAVATMAL-WASHIM,NOOR ALI MEHEBOOB ALI SHAH,IND,2426,S13,14,16
2019,MAHARASHTRA,YAVATMAL-WASHIM,PUNDLIK BALIRAM RATHOD,SANMAN RAJKIYA PAKSHA,1961,S13,14,17
2019,MAHARASHTRA,YAVATMAL-WASHIM,NARESH MAHADEV GHUGHANE,IND,1733,S13,14,18
2019,MAHARASHTRA,YAVATMAL-WASHIM,SIMPAL RAJKUMAR RATHOD,IND,1703,S13,14,19
2019,MAHARASHTRA,YAVATMAL-WASHIM,PURUSHOTTAM DOMAJI BHAJGHAWARE,RBCP,1574,S13,14,20
2019,MAHARASHTRA,YAVATMAL-WASHIM,ANKIT MOHAN CHANDAK,IND,1496,S13,14,21
2019,MAHARASHTRA,YAVATMAL-WASHIM,SALIM SHAH SULEMAN SHAH,IND,1285,S13,14,22
2019,MAHARASHTRA,YAVATMAL-WASHIM,ADV. SHAHEJAD SAMIULLAH KHAN,IND,1110,S13,14,23
2019,MAHARASHTRA,YAVATMAL-WASHIM,SAMEER ARUNRAO DESHPANDE,IND,693,S13,14,24
2019,MAHARASHTRA,YAVATMAL-WASHIM,NOTA,NOTA,3966,S13,14,-1
2019,MAHARASHTRA,HINGOLI,HEMANT PATIL,SHS,586312,S13,15,1
2019,MAHARASHTRA,HINGOLI,WANKHEDE SUBHASHRAO BAPURAO,INC,308456,S13,15,2
2019,MAHARASHTRA,HINGOLI,MOHAN FATTUSING RATHOD,VANCHIT BAHUJAN AAGHADI,174051,S13,15,3
2019,MAHARASHTRA,HINGOLI,SANDESH RAMCHANDRA CHAVAN,IND,23690,S13,15,4
2019,MAHARASHTRA,HINGOLI,JAYAVANTA VISHWAMBHAR WANOLE,IND,8122,S13,15,5
2019,MAHARASHTRA,HINGOLI,ALTAF AHAMAD,IUML,6035,S13,15,6
2019,MAHARASHTRA,HINGOLI,DR. DHANVE DATTA MAROTI,BSP,5550,S13,15,7
2019,MAHARASHTRA,HINGOLI,UTTAM MAROTI DHABE,AKHAND HIND PARTY,3907,S13,15,8
2019,MAHARASHTRA,HINGOLI,ADV. MAROTRAO KANHOBARAO HUKKE PATIL,IND,3618,S13,15,9
2019,MAHARASHTRA,HINGOLI,UTTAM BHAGAJI KAMBLE,PRABUDDHA REPUBLICAN PARTY,3343,S13,15,10
2019,MAHARASHTRA,HINGOLI,DEVJI GANGARAM ASOLE,IND,3031,S13,15,11
2019,MAHARASHTRA,HINGOLI,VARSHA SHIVAJIRAO DEVSARKAR,BAHUJAN MUKTI PARTY,3011,S13,15,12
2019,MAHARASHTRA,HINGOLI,SUBHASH PARASRAM WANKHEDE,BAHUJAN MAHA PARTY,2375,S13,15,13
2019,MAHARASHTRA,HINGOLI,MAKBUL AHEMAD ABDUL HABIB,IND,2077,S13,15,14
2019,MAHARASHTRA,HINGOLI,GAJANAN HARIBHAU BHALERAO,IND,1917,S13,15,15
2019,MAHARASHTRA,HINGOLI,A.KADIR MASTAN SAYED,IND,1847,S13,15,16
2019,MAHARASHTRA,HINGOLI,KAMBLE TRISHALA MILIND,IND,1661,S13,15,17
2019,MAHARASHTRA,HINGOLI,PRAKASH VITTHALRAO GHUNNAR,IND,1654,S13,15,18
2019,MAHARASHTRA,HINGOLI,SANDIP BHAU NIKHATE,IND,1584,S13,15,19
2019,MAHARASHTRA,HINGOLI,ASADKHAN MOHAMMADKHAN,BAHUJAN REPUBLICAN  SOCIALIST PARTY,1431,S13,15,20
2019,MAHARASHTRA,HINGOLI,SUBHASH VITTHAL WANKHEDE,IND,1400,S13,15,21
2019,MAHARASHTRA,HINGOLI,PATRAKAR P. SATTAR KHA KASIM KHA,IND,1399,S13,15,22
2019,MAHARASHTRA,HINGOLI,SUBHASH NAGORAO WANKHEDE,HUM BHARTIYA PARTY,1384,S13,15,23
2019,MAHARASHTRA,HINGOLI,SUBHASH KASHIBA WANKHEDE,IND,1300,S13,15,24
2019,MAHARASHTRA,HINGOLI,SANTOSH MAROTI BOINWAD,IND,1283,S13,15,25
2019,MAHARASHTRA,HINGOLI,WASANT KISAN PAIKRAO,IND,1025,S13,15,26
2019,MAHARASHTRA,HINGOLI,SUBHASH MAROTI WANKHEDE,IND,984,S13,15,27
2019,MAHARASHTRA,HINGOLI,SUNIL DASHARATH INGOLE,IND,827,S13,15,28
2019,MAHARASHTRA,HINGOLI,NOTA,NOTA,4242,S13,15,-1
2019,MAHARASHTRA,NANDED,PRATAPRAO PATIL CHIKHALIKAR,BJP,486806,S13,16,1
2019,MAHARASHTRA,NANDED,ASHOK SHANKARRAO CHAVAN,INC,446658,S13,16,2
2019,MAHARASHTRA,NANDED,BHINGE YASHPAL NARSINGRAO,VANCHIT BAHUJAN AAGHADI,166196,S13,16,3
2019,MAHARASHTRA,NANDED,ABDUL RAEES AHEMAD S/O ABDUL JABBAR,AMBEDKAR NATIONAL CONGRESS,4147,S13,16,4
2019,MAHARASHTRA,NANDED,DR. MAHESH PRAKASHRAO TALEGAONKAR,IND,3778,S13,16,5
2019,MAHARASHTRA,NANDED,MADHAVRAO SAMBHAJEE GAIKWAD (PANCHSHEEL),IND,3295,S13,16,6
2019,MAHARASHTRA,NANDED,SHIVANAND ASHOKRAO DESHMUKH,IND,2763,S13,16,7
2019,MAHARASHTRA,NANDED,ABDUL SAMAD ABDUL KARIM,SP,2475,S13,16,8
2019,MAHARASHTRA,NANDED,RANJIT GANGADHARRAO DESHMUKH,IND,1788,S13,16,9
2019,MAHARASHTRA,NANDED,DR. MANISH DATTATARAY WADJE,IND,1453,S13,16,10
2019,MAHARASHTRA,NANDED,MOHAN ANANDRAO WAGHMARE,BAHUJAN MUKTI PARTY,1430,S13,16,11
2019,MAHARASHTRA,NANDED,ASHOKRAO SHANKARRAO CHAVAN,IND,938,S13,16,12
2019,MAHARASHTRA,NANDED,KADAM SHRIRANG UTTAMRAO,IND,848,S13,16,13
2019,MAHARASHTRA,NANDED,SONSALE SUNIL MANOHARRAO,BAHUJAN REPUBLICAN  SOCIALIST PARTY,661,S13,16,14
2019,MAHARASHTRA,NANDED,NOTA,NOTA,6114,S13,16,-1
2019,MAHARASHTRA,PARBHANI,JADHAV SANJAY (BANDU) HARIBHAU,SHS,538941,S13,17,1
2019,MAHARASHTRA,PARBHANI,RAJESH UTTAMRAO VITEKAR,NCP,496742,S13,17,2
2019,MAHARASHTRA,PARBHANI,ALAMGIR MOHD. KHAN,VANCHIT BAHUJAN AAGHADI,149946,S13,17,3
2019,MAHARASHTRA,PARBHANI,COM. RAJAN KSHIRSAGAR,CPI,17095,S13,17,4
2019,MAHARASHTRA,PARBHANI,SANGITA KALYANRAO NIRMAL,IND,6655,S13,17,5
2019,MAHARASHTRA,PARBHANI,BOBADE SAKHARAM GYANBA,IND,6185,S13,17,6
2019,MAHARASHTRA,PARBHANI,SHAIKH SALIM SHAIKH IBRAHIM,BAHUJAN MAHA PARTY,6128,S13,17,7
2019,MAHARASHTRA,PARBHANI,DR.VAIJNATH SITARAM PHAD,BSP,5653,S13,17,8
2019,MAHARASHTRA,PARBHANI,GOVIND (BHAIYA) RAMRAO DESHMUKH PEDGAONKAR,IND,4047,S13,17,9
2019,MAHARASHTRA,PARBHANI,KISHOR BABURAO MUNNEMANIK,IND,2909,S13,17,10
2019,MAHARASHTRA,PARBHANI,DR. APPASAHEB ONKAR KADAM,STBP,2775,S13,17,11
2019,MAHARASHTRA,PARBHANI,UTTAMRAO PANDURANGRAO RATHOD,BAHUJAN MUKTI PARTY,2392,S13,17,12
2019,MAHARASHTRA,PARBHANI,SANTOSH GOVIND RATHOD,BHARTIYABAHUJANKRANTI DAL,2009,S13,17,13
2019,MAHARASHTRA,PARBHANI,HARISHCHANDRA DATTU PATIL,SANGHARSH SENA,1987,S13,17,14
2019,MAHARASHTRA,PARBHANI,KISHOR NAMDEV GAWARE,BHARATIYA PRAJA SURAJYA PAKSHA,1668,S13,17,15
2019,MAHARASHTRA,PARBHANI,ADV. YASHWANT RAMBHAU KASBE,BAHUJAN REPUBLICAN  SOCIALIST PARTY,1627,S13,17,16
2019,MAHARASHTRA,PARBHANI,SUBHASH ASHOKRAO AMBHORE (DUDHAGAONKAR),AMBEDKAR NATIONAL CONGRESS,1473,S13,17,17
2019,MAHARASHTRA,PARBHANI,NOTA,NOTA,4550,S13,17,-1
2019,MAHARASHTRA,JALNA,DANVE RAOSAHEB DADARAO,BJP,698019,S13,18,1
2019,MAHARASHTRA,JALNA,AUTADE VILAS KESHAVRAO,INC,365204,S13,18,2
2019,MAHARASHTRA,JALNA,DR. SHARADCHANDRA WANKHEDE,VANCHIT BAHUJAN AAGHADI,77158,S13,18,3
2019,MAHARASHTRA,JALNA,MAHENDRA KACHRU SONWANE,BSP,9068,S13,18,4
2019,MAHARASHTRA,JALNA,RATAN AASARAM LANDGE,IND,6170,S13,18,5
2019,MAHARASHTRA,JALNA,ADV. TRIMBAK BABURAO JADHAV,STBP,5299,S13,18,6
2019,MAHARASHTRA,JALNA,SHAHADEV MAHADEV PALVE,IND,4187,S13,18,7
2019,MAHARASHTRA,JALNA,RAJU ASHOK GAWALI,IND,4081,S13,18,8
2019,MAHARASHTRA,JALNA,ADV. YOGESH DATTU GULLAPELLI,IND,3485,S13,18,9
2019,MAHARASHTRA,JALNA,ARUN CHINTAMAN CHAVHAN,IND,2844,S13,18,10
2019,MAHARASHTRA,JALNA,NADE DNYANESHWAR DAGDUJI,IND,2679,S13,18,11
2019,MAHARASHTRA,JALNA,UTTAM DHANU RATHOD,AASRA LOKMANCH PARTY,2643,S13,18,12
2019,MAHARASHTRA,JALNA,FEROZ ALI,BAHUJAN MUKTI PARTY,2017,S13,18,13
2019,MAHARASHTRA,JALNA,AHEMAD RAHIM SHAIKH,IND,1763,S13,18,14
2019,MAHARASHTRA,JALNA,ANITA LALCHAND KHANDADE (RAJPUT),IND,1745,S13,18,15
2019,MAHARASHTRA,JALNA,GANESH SHANKAR CHANDODE,ABHS,1567,S13,18,16
2019,MAHARASHTRA,JALNA,ANNASAHEB DEVIDASRAO UGALE,IND,1209,S13,18,17
2019,MAHARASHTRA,JALNA,SAPKAL LILABAI DHARMA,IND,1154,S13,18,18
2019,MAHARASHTRA,JALNA,SIRSATH SHAM,IND,1148,S13,18,19
2019,MAHARASHTRA,JALNA,PRAMOD BABURAO KHARAT,BAHUJAN REPUBLICAN  SOCIALIST PARTY,1062,S13,18,20
2019,MAHARASHTRA,JALNA,NOTA,NOTA,15637,S13,18,-1
2019,MAHARASHTRA,AURANGABAD,IMTIAZ JALEEL SYED,AIMIM,389042,S13,19,1
2019,MAHARASHTRA,AURANGABAD,CHANDRAKANT KHAIRE,SHS,384550,S13,19,2
2019,MAHARASHTRA,AURANGABAD,HARSHWARDHANDADA RAIBHANJI JADHAV,IND,283798,S13,19,3
2019,MAHARASHTRA,AURANGABAD,ZAMBAD SUBHASH MANAKCHAND,INC,91789,S13,19,4
2019,MAHARASHTRA,AURANGABAD,KHAN AEJAZ AHEMAD,IND,5043,S13,19,5
2019,MAHARASHTRA,AURANGABAD,JAYA BALU RAJKUNDAL,BSP,4821,S13,19,6
2019,MAHARASHTRA,AURANGABAD,MOHSIN SIR NASIM BHAI,NAVBHARAT NIRMAN PARTY,4590,S13,19,7
2019,MAHARASHTRA,AURANGABAD,JAGAN BABURAO SALVE,IND,3216,S13,19,8
2019,MAHARASHTRA,AURANGABAD,MOHAMMAD JAQEER ABDUL QADAR,BHARAT PRABHAT PARTY,3198,S13,19,9
2019,MAHARASHTRA,AURANGABAD,ARVIND KISANRAO KAMBLE,BAHUJAN REPUBLICAN  SOCIALIST PARTY,2779,S13,19,10
2019,MAHARASHTRA,AURANGABAD,SANGITA KALYANRAO NIRMAL,IND,2214,S13,19,11
2019,MAHARASHTRA,AURANGABAD,UTTAM DHANU RATHOD,AASRA LOKMANCH PARTY,2213,S13,19,12
2019,MAHARASHTRA,AURANGABAD,SUBHASH KISANRAO PATIL,"MAHARASHTRA SWABHIMAAN PAKSH,",1878,S13,19,13
2019,MAHARASHTRA,AURANGABAD,SHAIKH KHAJA SHAIKH KASIM KISMATWALA,IND,1869,S13,19,14
2019,MAHARASHTRA,AURANGABAD,AGRAWAL KUNJBIHARI JUGALKISHOR,PRAGATISHIL SAMAJWADI PARTY (LOHIA),1812,S13,19,15
2019,MAHARASHTRA,AURANGABAD,TRIBHUVAN MADHUKAR PADMAKAR,IND,1732,S13,19,16
2019,MAHARASHTRA,AURANGABAD,DIPALI LALAJI MISAL,BAHUJAN MUKTI PARTY,1666,S13,19,17
2019,MAHARASHTRA,AURANGABAD,HABIB GAYAS SHAIKH,AMBEDKAR NATIONAL CONGRESS,1503,S13,19,18
2019,MAHARASHTRA,AURANGABAD,KURANGAL SANJAY BABURAO,IND,1352,S13,19,19
2019,MAHARASHTRA,AURANGABAD,M. B. MAGARE,PEOPLES PARTY OF INDIA (DEMOCRATIC),1228,S13,19,20
2019,MAHARASHTRA,AURANGABAD,NADIM RANA,BAHUJAN MAHA PARTY,1210,S13,19,21
2019,MAHARASHTRA,AURANGABAD,RAVINDRA BHANUDAS KALE,IND,922,S13,19,22
2019,MAHARASHTRA,AURANGABAD,FULARE SURESH ASARAM,IND,867,S13,19,23
2019,MAHARASHTRA,AURANGABAD,NOTA,NOTA,4929,S13,19,-1
2019,MAHARASHTRA,DINDORI,DR. BHARATI PRAVIN PAWAR,BJP,567470,S13,20,1
2019,MAHARASHTRA,DINDORI,DHANRAJ HARIBHAU MAHALE,NCP,368691,S13,20,2
2019,MAHARASHTRA,DINDORI,GAVIT JEEVA PANDU,COMMUNIST PARTY OF INDIA  (MARXIST),109570,S13,20,3
2019,MAHARASHTRA,DINDORI,BAPU KELU BARDE,VANCHIT BAHUJAN AAGHADI,58847,S13,20,4
2019,MAHARASHTRA,DINDORI,ASHOK TRYAMBAK JADHAV (SIR),BSP,7720,S13,20,5
2019,MAHARASHTRA,DINDORI,DADASAHEB HIRAMAN PAWAR,RASHTRIYA MARATHA PARTY,5754,S13,20,6
2019,MAHARASHTRA,DINDORI,BARDE DATTU KASHINATH,BHARTIYA TRIBAL PARTY,5631,S13,20,7
2019,MAHARASHTRA,DINDORI,ADV. BAGUL TIKARAM KATTHU,IND,4502,S13,20,8
2019,MAHARASHTRA,DINDORI,NOTA,NOTA,9446,S13,20,-1
2019,MAHARASHTRA,NASHIK,GODSE HEMANT TUKARAM,SHS,563599,S13,21,1
2019,MAHARASHTRA,NASHIK,SAMEER MAGAN BHUJBAL,NCP,271395,S13,21,2
2019,MAHARASHTRA,NASHIK,ADV. KOKATE MANIKRAO SHIVAJIRAO,IND,134527,S13,21,3
2019,MAHARASHTRA,NASHIK,PAVAN CHANDRAKANT PAWAR,VANCHIT BAHUJAN AAGHADI,109981,S13,21,4
2019,MAHARASHTRA,NASHIK,JAWALE SONIYA RAMNATH,BHARTIYA TRIBAL PARTY,6952,S13,21,5
2019,MAHARASHTRA,NASHIK,ADV. AHIRE VAIBHAV SHANTARAM,BSP,5719,S13,21,6
2019,MAHARASHTRA,NASHIK,DEVIDAS PIRAJI SARKATE,IND,4274,S13,21,7
2019,MAHARASHTRA,NASHIK,VILAS MADHUKAR DESALE (PATIL),IND,3826,S13,21,8
2019,MAHARASHTRA,NASHIK,PRIYANKA RAMRAO SHIROLE,IND,2206,S13,21,9
2019,MAHARASHTRA,NASHIK,DHANANJAY ANIL BHAWSAR,IND,1885,S13,21,10
2019,MAHARASHTRA,NASHIK,SUDHIR SHRIDHAR DESHMUKH,IND,1881,S13,21,11
2019,MAHARASHTRA,NASHIK,KEDAR SINDHUBAI RAVINDRA,IND,1736,S13,21,12
2019,MAHARASHTRA,NASHIK,AHER SHARAD KERU,IND,1387,S13,21,13
2019,MAHARASHTRA,NASHIK,VINOD VASANT SHIRSATH,HJP,1362,S13,21,14
2019,MAHARASHTRA,NASHIK,KANOJE PRAKASH GIRIDHAR,IND,922,S13,21,15
2019,MAHARASHTRA,NASHIK,SANJAY SUKHDEV GHODKE,BAHUJAN REPUBLICAN  SOCIALIST PARTY,899,S13,21,16
2019,MAHARASHTRA,NASHIK,SHIVNATH VITHOBA KASAR,BAHUJAN MUKTI PARTY,866,S13,21,17
2019,MAHARASHTRA,NASHIK,SHARAD DAMU DHANRAO,IND,835,S13,21,18
2019,MAHARASHTRA,NASHIK,NOTA,NOTA,6980,S13,21,-1
2019,MAHARASHTRA,PALGHAR,RAJENDRA DHEDYA GAVIT,SHS,580479,S13,22,1
2019,MAHARASHTRA,PALGHAR,BALIRAM SUKUR JADHAV,BAHUJAN VIKAS AAGHADI,491596,S13,22,2
2019,MAHARASHTRA,PALGHAR,DATTARAM JAYRAM KARBAT,IND,13932,S13,22,3
2019,MAHARASHTRA,PALGHAR,SURESH ARJUN PADAVI,VANCHIT BAHUJAN AAGHADI,13728,S13,22,4
2019,MAHARASHTRA,PALGHAR,SANJAY LAXMAN TAMBDA,BSP,13446,S13,22,5
2019,MAHARASHTRA,PALGHAR,COMRAD SHANKAR BADADE,MARXIST LENINIST PARTY OF INDIA (RED FLAG),11918,S13,22,6
2019,MAHARASHTRA,PALGHAR,RAJU DAMU LADE,IND,10218,S13,22,7
2019,MAHARASHTRA,PALGHAR,VISHNU KAKADYA PADAVI,IND,9904,S13,22,8
2019,MAHARASHTRA,PALGHAR,DEVRAM ZIPAR KURKUTE,AMBEDKARITE PARTY OF INDIA,8213,S13,22,9
2019,MAHARASHTRA,PALGHAR,SWAPNIL MAHADEV KOLI,IND,7539,S13,22,10
2019,MAHARASHTRA,PALGHAR,SANJAY RAMA KOHKERA,BAHUJAN MUKTI PARTY,6185,S13,22,11
2019,MAHARASHTRA,PALGHAR,BHONDAVE TAI MARUTI,IND,5304,S13,22,12
2019,MAHARASHTRA,PALGHAR,NOTA,NOTA,29479,S13,22,-1
2019,MAHARASHTRA,BHIWANDI,KAPIL MORESHWAR PATIL,BJP,523583,S13,23,1
2019,MAHARASHTRA,BHIWANDI,TAWARE SURESH KASHINATH,INC,367254,S13,23,2
2019,MAHARASHTRA,BHIWANDI,PROF. (DR.) ARUN SAVANT,VANCHIT BAHUJAN AAGHADI,51455,S13,23,3
2019,MAHARASHTRA,BHIWANDI,NITESH RAGHUNATH JADHAV,IND,20697,S13,23,4
2019,MAHARASHTRA,BHIWANDI,DEEPAK PANDHARINATH KHAMBEKAR,IND,3577,S13,23,5
2019,MAHARASHTRA,BHIWANDI,SUHAS DHANANJAY BONDE,IND,3385,S13,23,6
2019,MAHARASHTRA,BHIWANDI,ANSARI MUMTAZ ABDULSATTAR,BAHUJAN REPUBLICAN  SOCIALIST PARTY,3240,S13,23,7
2019,MAHARASHTRA,BHIWANDI,BALARAM VITTHAL MHATRE,IND,2962,S13,23,8
2019,MAHARASHTRA,BHIWANDI,DR. NOORUDDIN NIZAM ANSARI,SP,2756,S13,23,9
2019,MAHARASHTRA,BHIWANDI,SANJAY GANAPAT WAGH,BHARTIYA TRIBAL PARTY,2369,S13,23,10
2019,MAHARASHTRA,BHIWANDI,KAPIL JAYHIND PATIL,IND,2058,S13,23,11
2019,MAHARASHTRA,BHIWANDI,ENGINEER NAVID BETAB,IND,1806,S13,23,12
2019,MAHARASHTRA,BHIWANDI,FEROZ ABDURRAHIM SHAIKH,JAN ADHIKAR PARTY,1398,S13,23,13
2019,MAHARASHTRA,BHIWANDI,KAPIL YASHWANT DHAMANE,IND,1335,S13,23,14
2019,MAHARASHTRA,BHIWANDI,KISHOR RAMBHAUJI KINKAR,BHARAT PRABHAT PARTY,900,S13,23,15
2019,MAHARASHTRA,BHIWANDI,NOTA,NOTA,16397,S13,23,-1
2019,MAHARASHTRA,KALYAN,DR. SHRIKANT EKNATH SHINDE,SHS,559723,S13,24,1
2019,MAHARASHTRA,KALYAN,BABAJI BALARAM PATIL,NCP,215380,S13,24,2
2019,MAHARASHTRA,KALYAN,SANJAY HEDAOO,VANCHIT BAHUJAN AAGHADI,65572,S13,24,3
2019,MAHARASHTRA,KALYAN,RAVINDRA (PINTU) KENE,BSP,9627,S13,24,4
2019,MAHARASHTRA,KALYAN,SALVE VINOD MANOHAR,BHARTIYA KISAN PARTY,3261,S13,24,5
2019,MAHARASHTRA,KALYAN,GAUTAM BABURAO WAGHCHAURE,BAHUJAN MUKTI PARTY,2662,S13,24,6
2019,MAHARASHTRA,KALYAN,ASMITA PUSHKAR PURANIK,IND,2512,S13,24,7
2019,MAHARASHTRA,KALYAN,DINKAR RANGANATH PHALAKE,IND,1389,S13,24,8
2019,MAHARASHTRA,KALYAN,CHANDRAKANT RAMBHAJI MOTE,IND,1365,S13,24,9
2019,MAHARASHTRA,KALYAN,MUNIR AHMAD ANSARI,IUML,1302,S13,24,10
2019,MAHARASHTRA,KALYAN,AJAYSHYAM RAMLAKHAN MORYA,IND,1274,S13,24,11
2019,MAHARASHTRA,KALYAN,SUHAS DHANANJAY BONDE,IND,1187,S13,24,12
2019,MAHARASHTRA,KALYAN,SAYYED WASEEM ALI NAZIR ALI,IND,1093,S13,24,13
2019,MAHARASHTRA,KALYAN,SANTOSH BHIKAJI BHALERAO,AMBEDKARITE PARTY OF INDIA,1081,S13,24,14
2019,MAHARASHTRA,KALYAN,HABIBUR REHMAN,PEACE PARTY,1073,S13,24,15
2019,MAHARASHTRA,KALYAN,MOHAMMED AHMED KHAN (AHMED NETA),BAHUJAN MAHA PARTY,1031,S13,24,16
2019,MAHARASHTRA,KALYAN,AMRISH RAJ MORAJKAR,IND,915,S13,24,17
2019,MAHARASHTRA,KALYAN,DR. SURESH ABHIMAN GAWAI,BHARAT PRABHAT PARTY,843,S13,24,18
2019,MAHARASHTRA,KALYAN,MILIND KAMBLE,BHARAT JAN AADHAR PARTY,798,S13,24,19
2019,MAHARASHTRA,KALYAN,SONALI ASHOK GANGAWANE,IND,792,S13,24,20
2019,MAHARASHTRA,KALYAN,SHIVA KRISHNAMURTHY IYER,IND,767,S13,24,21
2019,MAHARASHTRA,KALYAN,HARESH SAMBHAJI BRAMHANE,BAHUJAN REPUBLICAN  SOCIALIST PARTY,722,S13,24,22
2019,MAHARASHTRA,KALYAN,NARENDRBHAI MORE,IND,690,S13,24,23
